SM_V10_1	1464650	0.047
SM_V10_1	1464663	0.044
SM_V10_1	1464837	0.038
SM_V10_1	1464878	0.028
SM_V10_1	1464923	0.341
SM_V10_1	1464951	0.02
SM_V10_1	1464959	0.019
SM_V10_1	1466806	0.029
SM_V10_1	1466895	0.118
SM_V10_1	1466957	0.011
SM_V10_1	1466980	0.295
SM_V10_1	1467041	0.205
SM_V10_1	1467049	0.256
SM_V10_1	1476515	0.05
SM_V10_1	1482283	0.944
SM_V10_1	1482359	0.919
SM_V10_1	1482363	0.014
SM_V10_1	1482398	0.423
SM_V10_1	1482477	0.012
SM_V10_1	1482478	0.028
SM_V10_1	1482482	0.012
SM_V10_1	1482515	0.119
SM_V10_1	1482527	0.023
SM_V10_1	1482546	0.034
SM_V10_1	1482549	0.167
SM_V10_1	1482557	0.455
SM_V10_1	1482559	0.011
SM_V10_1	1482571	0.081
SM_V10_1	1482612	0.2
SM_V10_1	1482617	0.011
SM_V10_1	1482646	0.011
SM_V10_1	1482662	0.08
SM_V10_1	1482684	0.011
SM_V10_1	1482685	0.011
SM_V10_1	1482710	0.012
SM_V10_1	1482789	0.079
SM_V10_1	1482793	0.045
SM_V10_1	1482796	0.011
SM_V10_1	1482804	0.023
SM_V10_1	1482877	0.011
SM_V10_1	1482890	0.273
SM_V10_1	1482910	0.033
SM_V10_1	1482927	0.256
SM_V10_1	1482930	0.035
SM_V10_1	1482957	0.076
SM_V10_1	1482966	0.093
SM_V10_1	1483154	0.324
SM_V10_1	1483160	0.038
SM_V10_1	1483162	0.038
SM_V10_1	1483195	0.026
SM_V10_1	1483207	0.037
SM_V10_1	1483221	0.034
SM_V10_1	1483228	0.033
SM_V10_1	1483274	0.08
SM_V10_1	1483278	0.083
SM_V10_1	1483284	0.08
SM_V10_1	1484206	0.125
SM_V10_1	1485572	0.159
SM_V10_1	1485579	0.058
SM_V10_1	1485593	0.365
SM_V10_1	1485618	0.012
SM_V10_1	1485709	0.033
SM_V10_1	1488295	0.098
SM_V10_1	1488296	0.093
SM_V10_1	1488301	0.278
SM_V10_1	1488302	0.107
SM_V10_1	1488312	0.098
SM_V10_1	1488423	0.068
SM_V10_1	1488430	0.28
SM_V10_1	1488528	0.17
SM_V10_1	1488529	0.156
SM_V10_1	1488544	0.022
SM_V10_1	1488559	0.433
SM_V10_1	1488642	0.174
SM_V10_1	1488646	0.179
SM_V10_1	1488678	0.011
SM_V10_1	1488680	0.432
SM_V10_1	1488682	0.068
SM_V10_1	1488704	0.049
SM_V10_1	1488713	0.535
SM_V10_1	1488722	0.523
SM_V10_1	1488741	0.326
SM_V10_1	1488745	0.42
SM_V10_1	1488759	0.011
SM_V10_1	1770957	0.026
SM_V10_1	1770974	0.049
SM_V10_1	1771014	0.035
SM_V10_1	1771021	0.012
SM_V10_1	1771037	0.071
SM_V10_1	1771041	0.061
SM_V10_1	1771043	0.679
SM_V10_1	1771060	0.012
SM_V10_1	1771064	0.06
SM_V10_1	1771102	0.068
SM_V10_1	1771116	0.133
SM_V10_1	1771117	0.133
SM_V10_1	1771180	0.033
SM_V10_1	1771207	0.035
SM_V10_1	1771244	0.045
SM_V10_1	1776410	0.049
SM_V10_1	1776464	0.316
SM_V10_1	1776559	0.329
SM_V10_1	1776568	0.013
SM_V10_1	1776573	0.05
SM_V10_1	1776594	0.317
SM_V10_1	1776625	0.205
SM_V10_1	1776723	0.31
SM_V10_1	1776772	0.022
SM_V10_1	1776821	0.205
SM_V10_1	1776840	0.012
SM_V10_1	1776869	0.013
SM_V10_1	1776871	0.025
SM_V10_1	1776882	0.425
SM_V10_1	1776947	0.088
SM_V10_1	1776969	1
SM_V10_1	1777020	0.013
SM_V10_1	1789773	0.048
SM_V10_1	1789798	0.011
SM_V10_1	1789823	0.035
SM_V10_1	1789880	0.06
SM_V10_1	1789885	0.023
SM_V10_1	1789952	0.012
SM_V10_1	1789955	0.012
SM_V10_1	1790004	0.07
SM_V10_1	1790028	0.012
SM_V10_1	1790057	0.015
SM_V10_1	1790058	0.016
SM_V10_1	1790079	0.667
SM_V10_1	1790151	0.672
SM_V10_1	1790182	0.75
SM_V10_1	1790217	0.079
SM_V10_1	1790255	0.025
SM_V10_1	1790260	0.075
SM_V10_1	1790323	0.048
SM_V10_1	1790330	0.036
SM_V10_1	1790335	0.048
SM_V10_1	1790337	0.012
SM_V10_1	1790341	0.023
SM_V10_1	1790345	0.023
SM_V10_1	1790350	0.023
SM_V10_1	1790357	0.023
SM_V10_1	1790358	0.023
SM_V10_1	1790398	0.333
SM_V10_1	1790413	0.012
SM_V10_1	1790416	0.214
SM_V10_1	1790546	0.615
SM_V10_1	1809000	0.325
SM_V10_1	1809020	0.344
SM_V10_1	1809064	0.036
SM_V10_1	1815150	0.06
SM_V10_1	1815204	0.011
SM_V10_1	1815218	0.011
SM_V10_1	1815219	0.395
SM_V10_1	1815233	0.023
SM_V10_1	1815238	0.034
SM_V10_1	1815244	0.013
SM_V10_1	1815247	0.203
SM_V10_1	1815296	0.058
SM_V10_1	1919641	0.458
SM_V10_1	1919658	0.079
SM_V10_1	1919687	0.133
SM_V10_1	1919774	0.069
SM_V10_1	1919777	0.163
SM_V10_1	1919833	0.023
SM_V10_1	1919849	0.011
SM_V10_1	1921417	0.147
SM_V10_1	1921453	0.05
SM_V10_1	1922446	0.023
SM_V10_1	1922459	0.288
SM_V10_1	1922475	0.034
SM_V10_1	1922481	0.091
SM_V10_1	1923260	0.012
SM_V10_1	1925045	0.017
SM_V10_1	1925062	0.033
SM_V10_1	1925081	0.086
SM_V10_1	1926018	0.16
SM_V10_1	1926020	0.087
SM_V10_1	1926023	0.192
SM_V10_1	1926031	0.063
SM_V10_1	1926089	0.017
SM_V10_1	1926095	0.063
SM_V10_1	1926112	0.038
SM_V10_1	1927079	0.067
SM_V10_1	1927081	0.065
SM_V10_1	1927084	0.052
SM_V10_1	1927086	0.067
SM_V10_1	1927116	0.039
SM_V10_1	1927120	0.013
SM_V10_1	1927140	0.108
SM_V10_1	1927145	0.097
SM_V10_1	1927148	0.286
SM_V10_1	1927149	0.1
SM_V10_1	1927175	0.103
SM_V10_1	1927179	0.041
SM_V10_1	1927217	0.06
SM_V10_1	2036646	0.022
SM_V10_1	2036660	0.011
SM_V10_1	2036703	1
SM_V10_1	2040368	0.011
SM_V10_1	2040385	0.128
SM_V10_1	2040398	0.284
SM_V10_1	2040562	0.067
SM_V10_1	2040564	0.011
SM_V10_1	2040656	0.068
SM_V10_1	2040740	0.011
SM_V10_1	2041465	0.033
SM_V10_1	2041490	0.011
SM_V10_1	2041526	0.022
SM_V10_1	2041668	0.011
SM_V10_1	2041712	0.011
SM_V10_1	2041741	0.011
SM_V10_1	2041772	0.822
SM_V10_1	2060707	0.083
SM_V10_1	2060757	1
SM_V10_1	2060851	0.211
SM_V10_1	2060918	0.063
SM_V10_1	2060921	0.059
SM_V10_1	2060973	0.219
SM_V10_1	2060988	0.275
SM_V10_1	2061004	0.278
SM_V10_1	2061073	0.156
SM_V10_1	2061085	0.139
SM_V10_1	2061091	0.056
SM_V10_1	2061101	1
SM_V10_1	2061146	0.083
SM_V10_1	2100011	0.047
SM_V10_1	2100126	0.023
SM_V10_1	2100130	1
SM_V10_1	2100140	0.205
SM_V10_1	2100167	0.045
SM_V10_1	2169660	0.013
SM_V10_1	2169674	0.012
SM_V10_1	2169737	0.012
SM_V10_1	2172005	0.041
SM_V10_1	2175431	0.573
SM_V10_1	2175609	0.012
SM_V10_1	2194038	0.568
SM_V10_1	2194041	0.024
SM_V10_1	2194047	0.012
SM_V10_1	2194056	0.012
SM_V10_1	2195585	0.012
SM_V10_1	2195635	0.598
SM_V10_1	2195736	0.013
SM_V10_1	2195934	0.012
SM_V10_1	2195992	0.421
SM_V10_1	2196030	0.013
SM_V10_1	2196118	0.012
SM_V10_1	2222292	0.026
SM_V10_1	2222458	0.012
SM_V10_1	2222569	0.038
SM_V10_1	2222690	0.013
SM_V10_1	2222715	0.013
SM_V10_1	2222753	0.044
SM_V10_1	2222799	0.014
SM_V10_1	2222802	0.014
SM_V10_1	2222810	0.014
SM_V10_1	2222973	0.012
SM_V10_1	2223027	0.012
SM_V10_1	2223163	0.013
SM_V10_1	2223165	0.013
SM_V10_1	2223569	0.06
SM_V10_1	2223585	0.012
SM_V10_1	2223613	0.098
SM_V10_1	2223817	0.026
SM_V10_1	2227284	0.018
SM_V10_1	2227308	0.032
SM_V10_1	2227393	0.024
SM_V10_1	2227396	0.025
SM_V10_1	2265460	0.012
SM_V10_1	2265498	1
SM_V10_1	2265524	0.013
SM_V10_1	2265612	0.013
SM_V10_1	2265623	0.013
SM_V10_1	2278718	0.1
SM_V10_1	2278767	0.016
SM_V10_1	2279251	0.08
SM_V10_1	2279353	0.014
SM_V10_1	2279404	0.013
SM_V10_1	2279431	0.023
SM_V10_1	2279467	0.035
SM_V10_1	2279488	0.011
SM_V10_1	2308044	0.083
SM_V10_1	2311954	0.115
SM_V10_1	2312218	0.011
SM_V10_1	2312318	0.425
SM_V10_1	2312343	0.013
SM_V10_1	2312373	0.012
SM_V10_1	2312429	0.014
SM_V10_1	2312578	0.014
SM_V10_1	2312620	0.026
SM_V10_1	2312745	0.513
SM_V10_1	2312844	0.018
SM_V10_1	2321981	0.015
SM_V10_1	2322337	0.029
SM_V10_1	2322568	0.013
SM_V10_1	2322575	0.162
SM_V10_1	2322625	0.026
SM_V10_1	2322635	0.013
SM_V10_1	2335893	0.071
SM_V10_1	2335983	0.176
SM_V10_1	2341510	0.174
SM_V10_1	2341541	0.012
SM_V10_1	2341614	0.011
SM_V10_1	2341683	0.011
SM_V10_1	2341690	0.011
SM_V10_1	2345384	0.025
SM_V10_1	2345438	0.013
SM_V10_1	2345677	0.054
SM_V10_1	2345723	0.013
SM_V10_1	2345757	0.025
SM_V10_1	2348464	0.012
SM_V10_1	2348492	0.012
SM_V10_1	2348663	0.023
SM_V10_1	2355665	0.041
SM_V10_1	2355668	0.027
SM_V10_1	2357416	0.043
SM_V10_1	2357697	0.125
SM_V10_1	2357937	0.012
SM_V10_1	2357960	0.047
SM_V10_1	2358039	0.012
SM_V10_1	2358040	0.038
SM_V10_1	2358091	0.405
SM_V10_1	2358137	0.012
SM_V10_1	2358194	0.022
SM_V10_1	2358326	0.023
SM_V10_1	2358333	0.024
SM_V10_1	2358341	0.013
SM_V10_1	2358376	0.015
SM_V10_1	2360505	0.02
SM_V10_1	2362349	0.011
SM_V10_1	2362583	0.014
SM_V10_1	2365905	0.023
SM_V10_1	2374008	0.091
SM_V10_1	2374151	0.013
SM_V10_1	2374293	0.024
SM_V10_1	2374330	0.012
SM_V10_1	2374392	0.012
SM_V10_1	2374438	0.013
SM_V10_1	2374599	0.012
SM_V10_1	2374623	0.102
SM_V10_1	2374625	0.011
SM_V10_1	2374673	0.011
SM_V10_1	2374684	0.057
SM_V10_1	2374689	0.011
SM_V10_1	2374838	0.012
SM_V10_1	2374893	0.081
SM_V10_1	2375055	0.012
SM_V10_1	2375082	0.05
SM_V10_1	2375130	0.012
SM_V10_1	2375217	0.063
SM_V10_1	2375349	0.013
SM_V10_1	2375364	0.053
SM_V10_1	2375372	0.013
SM_V10_1	2377020	0.14
SM_V10_1	2377088	0.011
SM_V10_1	2377098	0.011
SM_V10_1	2377283	0.033
SM_V10_1	2377403	0.093
SM_V10_1	2377427	0.034
SM_V10_1	2377479	0.012
SM_V10_1	2377537	0.012
SM_V10_1	2377553	0.023
SM_V10_1	2396101	0.05
SM_V10_1	2396149	0.016
SM_V10_1	2397810	0.139
SM_V10_1	2397948	0.013
SM_V10_1	2400143	0.013
SM_V10_1	2400149	0.013
SM_V10_1	2410058	0.047
SM_V10_1	2410083	0.017
SM_V10_1	2410119	0.633
SM_V10_1	2417498	0.011
SM_V10_1	2417539	1
SM_V10_1	2417544	0.025
SM_V10_1	2417573	0.024
SM_V10_1	2419668	0.833
SM_V10_1	2431179	0.05
SM_V10_1	2431200	0.1
SM_V10_1	2431221	0.012
SM_V10_1	2431397	0.023
SM_V10_1	2431488	0.033
SM_V10_1	2431591	0.024
SM_V10_1	2431602	0.923
SM_V10_1	2435680	0.056
SM_V10_1	2435695	0.038
SM_V10_1	2435813	0.018
SM_V10_1	2435814	0.034
SM_V10_1	2472919	0.012
SM_V10_1	2472978	0.081
SM_V10_1	2473040	0.083
SM_V10_1	2490159	0.015
SM_V10_1	2508124	0.012
SM_V10_1	2508171	0.893
SM_V10_1	2510452	0.011
SM_V10_1	2510473	0.878
SM_V10_1	2511630	0.9
SM_V10_1	2511705	0.833
SM_V10_1	2538243	0.9
SM_V10_1	2538343	0.033
SM_V10_1	2538381	0.033
SM_V10_1	2538639	0.022
SM_V10_1	2538655	0.011
SM_V10_1	2538675	0.011
SM_V10_1	2542167	0.016
SM_V10_1	2549150	0.014
SM_V10_1	2549180	0.014
SM_V10_1	2549232	0.014
SM_V10_1	2550770	1
SM_V10_1	2550817	0.021
SM_V10_1	2554657	0.017
SM_V10_1	2554666	0.016
SM_V10_1	2554755	0.029
SM_V10_1	2556784	0.36
SM_V10_1	2558069	0.36
SM_V10_1	2558120	0.012
SM_V10_1	2558131	0.012
SM_V10_1	2558184	0.14
SM_V10_1	2565750	0.172
SM_V10_1	2565857	0.012
SM_V10_1	2574845	0.192
SM_V10_1	2574912	0.013
SM_V10_1	2585109	0.012
SM_V10_1	2585266	0.013
SM_V10_1	2585293	0.024
SM_V10_1	2585295	0.048
SM_V10_1	2585355	0.011
SM_V10_1	2595936	1
SM_V10_1	2596129	0.542
SM_V10_1	2596206	0.71
SM_V10_1	2596238	0.28
SM_V10_1	2596318	0.023
SM_V10_1	2597252	0.279
SM_V10_1	2597573	0.136
SM_V10_1	2603097	0.321
SM_V10_1	2603155	0.65
SM_V10_1	2603161	0.018
SM_V10_1	2603234	0.033
SM_V10_1	2603342	0.025
SM_V10_1	2603345	0.051
SM_V10_1	2603430	0.012
SM_V10_1	2613817	0.086
SM_V10_1	2613861	0.306
SM_V10_1	2613972	0.029
SM_V10_1	2613988	0.015
SM_V10_1	2614039	0.017
SM_V10_1	2614129	0.083
SM_V10_1	2618951	0.048
SM_V10_1	2619039	0.013
SM_V10_1	2630031	0.014
SM_V10_1	2630077	0.5
SM_V10_1	2633495	1
SM_V10_1	2647434	0.094
SM_V10_1	2661298	0.011
SM_V10_1	2661325	0.023
SM_V10_1	2661458	0.044
SM_V10_1	2661493	0.011
SM_V10_1	2733220	0.022
SM_V10_1	2733535	0.011
SM_V10_1	2795498	1
SM_V10_1	2795540	0.611
SM_V10_1	2815016	0.309
SM_V10_1	2815017	0.309
SM_V10_1	2815026	0.309
SM_V10_1	2815065	0.057
SM_V10_1	2838605	0.012
SM_V10_1	2838644	0.048
SM_V10_1	2839502	0.035
SM_V10_1	2839507	0.011
SM_V10_1	2839558	0.033
SM_V10_1	2839566	0.011
SM_V10_1	2839643	0.012
SM_V10_1	2839659	0.081
SM_V10_1	2839667	0.024
SM_V10_1	2839723	0.22
SM_V10_1	2839799	0.013
SM_V10_1	2839806	0.013
SM_V10_1	2839828	0.013
SM_V10_1	2839889	0.012
SM_V10_1	2861327	0.029
SM_V10_1	2871672	0.033
SM_V10_1	2871796	0.75
SM_V10_1	2897489	0.613
SM_V10_1	2898492	0.011
SM_V10_1	2898541	0.011
SM_V10_1	2898610	0.044
SM_V10_1	2902082	0.011
SM_V10_1	2913880	0.022
SM_V10_1	2913886	0.214
SM_V10_1	2914155	0.013
SM_V10_1	2914160	0.013
SM_V10_1	2946986	0.011
SM_V10_1	3156073	0.185
SM_V10_1	3156115	0.092
SM_V10_1	3156156	0.011
SM_V10_1	3156159	0.012
SM_V10_1	3156172	0.012
SM_V10_1	3156182	0.011
SM_V10_1	3159901	0.081
SM_V10_1	3165501	0.012
SM_V10_1	3165514	0.012
SM_V10_1	3165618	0.013
SM_V10_1	3167361	0.011
SM_V10_1	3167371	0.284
SM_V10_1	3167469	0.022
SM_V10_1	3187635	0.015
SM_V10_1	3187692	0.016
SM_V10_1	3187773	0.013
SM_V10_1	3189289	0.021
SM_V10_1	3197429	0.2
SM_V10_1	3197440	0.014
SM_V10_1	3197465	0.017
SM_V10_1	3197502	0.081
SM_V10_1	3197539	0.067
SM_V10_1	3197591	0.025
SM_V10_1	3197600	0.031
SM_V10_1	3205043	0.461
SM_V10_1	3228867	0.063
SM_V10_1	3228958	0.021
SM_V10_1	3228962	0.08
SM_V10_1	3234113	0.014
SM_V10_1	3234148	0.038
SM_V10_1	3234222	0.05
SM_V10_1	3241263	0.25
SM_V10_1	3241330	0.042
SM_V10_1	3241415	0.014
SM_V10_1	3241459	0.012
SM_V10_1	3247040	0.012
SM_V10_1	3247111	0.07
SM_V10_1	3247132	0.012
SM_V10_1	3247134	0.012
SM_V10_1	3248449	0.182
SM_V10_1	3257280	0.025
SM_V10_1	3257298	1
SM_V10_1	3260279	0.056
SM_V10_1	3260576	0.211
SM_V10_1	3260609	0.161
SM_V10_1	3260628	1
SM_V10_1	3260678	0.033
SM_V10_1	3261800	0.024
SM_V10_1	3261845	0.036
SM_V10_1	3261875	0.016
SM_V10_1	3261947	0.014
SM_V10_1	3261956	0.029
SM_V10_1	3261957	0.028
SM_V10_1	3262035	0.015
SM_V10_1	3262036	0.274
SM_V10_1	3262082	0.015
SM_V10_1	3262115	0.484
SM_V10_1	3263388	1
SM_V10_1	3263418	0.25
SM_V10_1	3264542	0.038
SM_V10_1	3266862	0.273
SM_V10_1	3266881	0.028
SM_V10_1	3266901	0.176
SM_V10_1	3271031	0.014
SM_V10_1	3271032	0.405
SM_V10_1	3271217	0.015
SM_V10_1	3271252	0.014
SM_V10_1	3271422	0.031
SM_V10_1	3274655	0.054
SM_V10_1	3274701	0.015
SM_V10_1	3274744	0.013
SM_V10_1	3274780	0.013
SM_V10_1	3274815	0.269
SM_V10_1	3274827	0.013
SM_V10_1	3274943	0.25
SM_V10_1	3291004	0.018
SM_V10_1	3291062	0.197
SM_V10_1	3291066	0.348
SM_V10_1	3294017	0.018
SM_V10_1	3298310	0.012
SM_V10_1	3298324	0.012
SM_V10_1	3303523	0.025
SM_V10_1	3303526	0.026
SM_V10_1	3303541	0.045
SM_V10_1	3305924	0.025
SM_V10_1	3305945	0.031
SM_V10_1	3334270	0.024
SM_V10_1	3337363	0.524
SM_V10_1	3337426	0.012
SM_V10_1	3337449	0.438
SM_V10_1	3338045	0.083
SM_V10_1	3339907	0.017
SM_V10_1	3339965	0.026
SM_V10_1	3339967	0.051
SM_V10_1	3340107	0.036
SM_V10_1	3346779	0.048
SM_V10_1	3346837	0.014
SM_V10_1	3346909	0.043
SM_V10_1	3346934	0.042
SM_V10_1	3346936	1
SM_V10_1	3346962	0.036
SM_V10_1	3353185	0.167
SM_V10_1	3353265	0.706
SM_V10_1	3353377	0.765
SM_V10_1	3353475	0.014
SM_V10_1	3358938	0.068
SM_V10_1	3358958	0.011
SM_V10_1	3374098	0.067
SM_V10_1	3374156	0.033
SM_V10_1	3374164	0.067
SM_V10_1	3374170	0.067
SM_V10_1	3374213	0.078
SM_V10_1	3374298	0.067
SM_V10_1	3374387	0.378
SM_V10_1	3374415	0.067
SM_V10_1	3374518	0.023
SM_V10_1	3375447	0.067
SM_V10_1	3375501	0.033
SM_V10_1	3375507	0.011
SM_V10_1	3375525	0.067
SM_V10_1	3376965	0.069
SM_V10_1	3377583	0.488
SM_V10_1	3377605	0.045
SM_V10_1	3377669	0.011
SM_V10_1	3378603	0.057
SM_V10_1	3378637	0.057
SM_V10_1	3378661	0.159
SM_V10_1	3378666	0.047
SM_V10_1	3378725	0.488
SM_V10_1	3378801	0.012
SM_V10_1	3380323	0.014
SM_V10_1	3380370	0.06
SM_V10_1	3380379	0.012
SM_V10_1	3380415	0.023
SM_V10_1	3380615	0.012
SM_V10_1	3380671	0.317
SM_V10_1	3380724	0.012
SM_V10_1	3380735	0.06
SM_V10_1	3380853	0.012
SM_V10_1	3381045	0.182
SM_V10_1	3384338	0.012
SM_V10_1	3384386	0.012
SM_V10_1	3404373	0.011
SM_V10_1	3404458	0.111
SM_V10_1	3404612	0.033
SM_V10_1	3404678	0.125
SM_V10_1	3404691	0.011
SM_V10_1	3404776	0.011
SM_V10_1	3405658	0.141
SM_V10_1	3405680	0.014
SM_V10_1	3407865	0.047
SM_V10_1	3408854	0.119
SM_V10_1	3410114	0.014
SM_V10_1	3410203	0.075
SM_V10_1	3417578	0.161
SM_V10_1	3420615	0.019
SM_V10_1	3420651	0.167
SM_V10_1	3423047	0.407
SM_V10_1	3423095	0.021
SM_V10_1	3423224	0.367
SM_V10_1	3427597	0.891
SM_V10_1	3429581	0.531
SM_V10_1	3432461	0.038
SM_V10_1	3432537	0.02
SM_V10_1	3434264	0.063
SM_V10_1	3434310	0.019
SM_V10_1	3434360	0.5
SM_V10_1	3436443	0.031
SM_V10_1	3436519	0.023
SM_V10_1	3446049	0.012
SM_V10_1	3446056	0.012
SM_V10_1	3446091	0.012
SM_V10_1	3448869	0.04
SM_V10_1	3456077	0.083
SM_V10_1	3464038	0.015
SM_V10_1	3464097	0.03
SM_V10_1	3464200	1
SM_V10_1	3464223	0.015
SM_V10_1	3464328	0.071
SM_V10_1	3507503	0.032
SM_V10_1	3511533	0.75
SM_V10_1	3511597	0.014
SM_V10_1	3511756	0.114
SM_V10_1	3511784	0.058
SM_V10_1	3511809	0.013
SM_V10_1	3511827	0.281
SM_V10_1	3511883	0.088
SM_V10_1	3515421	0.013
SM_V10_1	3515441	0.012
SM_V10_1	3515479	0.077
SM_V10_1	3515497	0.015
SM_V10_1	3515548	0.053
SM_V10_1	3515860	0.013
SM_V10_1	3598126	0.667
SM_V10_1	3598221	0.026
SM_V10_1	3598272	0.638
SM_V10_1	3600787	0.038
SM_V10_1	3600984	0.167
SM_V10_1	3609527	0.024
SM_V10_1	3636130	1
SM_V10_1	3636828	0.081
SM_V10_1	3636830	0.093
SM_V10_1	3636857	0.08
SM_V10_1	3636873	0.011
SM_V10_1	3636874	0.034
SM_V10_1	3636898	0.011
SM_V10_1	3636907	0.033
SM_V10_1	3638315	0.013
SM_V10_1	3735959	0.012
SM_V10_1	3735960	0.013
SM_V10_1	3736157	0.08
SM_V10_1	3736165	0.274
SM_V10_1	3736208	0.012
SM_V10_1	3736216	0.151
SM_V10_1	3736220	0.209
SM_V10_1	3736221	0.159
SM_V10_1	3737141	0.011
SM_V10_1	3737155	0.011
SM_V10_1	3737168	0.061
SM_V10_1	3737271	0.221
SM_V10_1	3737273	0.045
SM_V10_1	3737277	0.17
SM_V10_1	3737370	0.144
SM_V10_1	3737399	0.011
SM_V10_1	3737888	0.011
SM_V10_1	3737910	0.125
SM_V10_1	3737930	0.279
SM_V10_1	3737931	0.058
SM_V10_1	3738413	0.012
SM_V10_1	3738415	0.232
SM_V10_1	3756414	0.011
SM_V10_1	3757886	0.128
SM_V10_1	3757893	0.012
SM_V10_1	3757900	0.425
SM_V10_1	3779897	0.056
SM_V10_1	3779898	0.033
SM_V10_1	3896975	0.382
